timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,chokudo,marker_id,x,y,z,qx,qy,qz,qw
1766485823.9214783,449.3800048828125,576.0399780273438,624.72998046875,260.1600036621094,286.7900085449219,235.6300048828125,585.0,695.1300048828125,533.5,-13803.9296875,1,-0.317489557945652,-0.15465353688191824,0.8974059482163395,0.7991377074200101,0.18866436852417767,0.5707004603096363,0.009255551373791488
1766485834.6158514,453.7799987792969,580.25,628.6799926757812,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,592.030029296875,-13803.9296875,0,-0.2695198564686734,-0.14225262880298886,0.8947337507584487,-0.8300278905823926,-0.18801304296795163,-0.42038830706427266,0.31460843569890146
1766485834.6158514,453.7799987792969,580.25,628.6799926757812,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,592.030029296875,-13803.9296875,1,-0.29491573457954107,-0.15672793921949424,0.9248912171894895,0.7867100126319457,0.24694882065855564,0.5642175065206713,0.04197905829802184
1766485839.7203982,460.8999938964844,588.6900024414062,649.510009765625,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,0,-0.2809743959282288,-0.13334614253342983,0.863132764223564,-0.8049001626453962,-0.19412580985080496,-0.46360758706922234,0.3154661682891484
1766485839.7203982,460.8999938964844,588.6900024414062,649.510009765625,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,1,-0.30461903673003743,-0.14641040776932168,0.8855060555931437,-0.8928233594203313,-0.3702928092082749,0.24337155008969663,0.08074634932290457
1766485843.7004833,465.2900085449219,592.72998046875,655.489990234375,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,0,-0.28877950156445187,-0.1322627681186234,0.8641701321108114,-0.8033906857662263,-0.19501361301912168,-0.4675814398583938,0.3128908657363656
1766485843.7004833,465.2900085449219,592.72998046875,655.489990234375,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,1,-0.31392496258936853,-0.1460045466143708,0.8909616593771467,0.7917539950349404,0.24126625208663893,0.5609312532460563,0.016502608341915997
1766485847.416112,467.30999755859375,596.5999755859375,661.989990234375,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,0,-0.2951161223050248,-0.13043248016983536,0.8597467063681657,0.9464331370877752,0.1563781642882659,-0.18231518151282822,0.215803988253158
1766485847.416112,467.30999755859375,596.5999755859375,661.989990234375,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,1,-0.3231613080010728,-0.14518057314902982,0.8947762840457362,0.797261014814173,0.25057587599217424,0.5487122714499749,0.022393029907509337
1766485849.890617,471.8800048828125,600.2899780273438,677.02001953125,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,1,-0.3338482457360122,-0.1387113722307046,0.8863772184951494,-0.8119210240181808,-0.23939381932258988,-0.5324235624325785,1.3928903262498361e-05
1766485849.890617,471.8800048828125,600.2899780273438,677.02001953125,271.8500061035156,286.70001220703125,256.0299987792969,585.0,693.4600219726562,591.8599853515625,-13803.9296875,0,-0.3004091809384773,-0.12287252290908068,0.8392960545885713,-0.775523259358713,-0.19253898754845003,-0.5309891142727944,0.282033638049169
1766485861.460415,471.8800048828125,600.2100219726562,676.8499755859375,271.92999267578125,286.70001220703125,256.0299987792969,585.0,772.3800048828125,591.77001953125,-13803.9296875,0,-0.2663580584735649,-0.15396089001909002,0.842484201832524,-0.8200827287025757,-0.15797840141229355,-0.48414119804592404,0.26098743863567675
1766485861.460415,471.8800048828125,600.2100219726562,676.8499755859375,271.92999267578125,286.70001220703125,256.0299987792969,585.0,772.3800048828125,591.77001953125,-13803.9296875,1,-0.27391028751614555,-0.15676635262638003,0.8158566103071033,-0.9100738956232317,-0.2999341535498974,0.26970598497619186,0.09520341226806857
1766485869.686508,471.8800048828125,684.22998046875,676.8499755859375,271.92999267578125,286.70001220703125,256.0299987792969,585.0,771.8599853515625,591.77001953125,-13803.9296875,0,-0.3186237077229082,-0.14791861911236504,0.8062717944634399,-0.8074441081071619,-0.1942597866700395,-0.48950926044922854,0.2658530261260724
1766485869.686508,471.8800048828125,684.22998046875,676.8499755859375,271.92999267578125,286.70001220703125,256.0299987792969,585.0,771.8599853515625,591.77001953125,-13803.9296875,1,-0.34406580989396557,-0.16092207145031856,0.8281081816496677,-0.9214284578445899,-0.3043392831669666,0.23976753838547518,0.02930401563143475
1766485873.1405332,471.8800048828125,765.530029296875,676.8499755859375,271.92999267578125,286.70001220703125,256.0299987792969,585.0,771.239990234375,591.77001953125,-13803.9296875,0,-0.37597564237346737,-0.12900130226206666,0.7542188198282487,-0.7974855377467359,-0.18399274570170898,-0.5164362343125161,0.25190693222508587
1766485873.1405332,471.8800048828125,765.530029296875,676.8499755859375,271.92999267578125,286.70001220703125,256.0299987792969,585.0,771.239990234375,591.77001953125,-13803.9296875,1,-0.39334985823158036,-0.13716590549918,0.7549624008857497,0.7059478880931095,0.20293888136880472,0.677739099093901,0.033512733177770315
1766485879.9949114,471.8800048828125,765.3499755859375,676.8499755859375,271.92999267578125,367.3800048828125,256.1099853515625,585.0,771.239990234375,591.77001953125,-13803.9296875,0,-0.37066191577358093,-0.09948681554348461,0.7949240158124515,-0.8058243417646322,-0.19094212086045828,-0.4931798634838545,0.2663866718793452
1766485879.9949114,471.8800048828125,765.3499755859375,676.8499755859375,271.92999267578125,367.3800048828125,256.1099853515625,585.0,771.239990234375,591.77001953125,-13803.9296875,1,-0.39845672906949564,-0.11110946731300682,0.8181832719500614,0.7285009977511179,0.21735308778879725,0.6480682422114731,0.04529332115480966
1766485887.3328967,471.8800048828125,764.9099731445312,676.8499755859375,271.92999267578125,365.8900146484375,256.1099853515625,658.0399780273438,846.469970703125,591.77001953125,-13803.9296875,0,-0.3186549527962954,-0.15779472013649778,0.8280267997850133,0.9891104833285068,0.10330553210150953,-0.03768629977467,0.09781698020367176
1766485887.3328967,471.8800048828125,764.9099731445312,676.8499755859375,271.92999267578125,365.8900146484375,256.1099853515625,658.0399780273438,846.469970703125,591.77001953125,-13803.9296875,1,-0.31420474563190853,-0.15422109210625526,0.7757259786757258,-0.8906789690019687,-0.25585599910999474,0.36761943963289617,0.07800403515852139
1766485893.2571685,553.5399780273438,764.739990234375,676.8499755859375,271.92999267578125,365.79998779296875,256.1099853515625,656.4600219726562,846.1199951171875,591.77001953125,-13803.9296875,0,-0.3226406536893421,-0.15882108262883324,0.7912218416982746,-0.8596501985085018,-0.20033980004930155,-0.41870178385600176,0.21343457291709206
1766485893.2571685,553.5399780273438,764.739990234375,676.8499755859375,271.92999267578125,365.79998779296875,256.1099853515625,656.4600219726562,846.1199951171875,591.77001953125,-13803.9296875,1,-0.3509295936623388,-0.174286139781336,0.8223872833810477,0.6671098869655976,0.2138349406436436,0.7136091345987657,0.0010098959738325264
1766485895.9690385,553.0999755859375,844.4500122070312,676.8499755859375,271.92999267578125,365.6199951171875,256.1099853515625,654.8699951171875,845.5999755859375,591.77001953125,-13803.9296875,0,-0.3913603232048447,-0.13113543569251332,0.7501465772358551,-0.8385188781014701,-0.18106844782583864,-0.46844770563020866,0.21132216012332267
1766485900.2192366,553.0999755859375,844.010009765625,761.9199829101562,271.92999267578125,365.45001220703125,256.1099853515625,653.9099731445312,845.510009765625,591.77001953125,-13803.9296875,0,-0.40180979341571316,-0.11090668125743956,0.7088119267327047,-0.8041525951977089,-0.12770288605816618,-0.5558333781343784,0.16757038008231062
1766485900.2192366,553.0999755859375,844.010009765625,761.9199829101562,271.92999267578125,365.45001220703125,256.1099853515625,653.9099731445312,845.510009765625,591.77001953125,-13803.9296875,1,-0.43599925121427713,-0.12192959505260517,0.736774481511791,-0.7025353095890651,-0.12376367277020778,-0.7007938644660577,0.0038277421222067416
